type,tag,location,startH,startM,startS,endH,endM,endS
0,'Hf6q','Roboter',8,48,8,8,53,51,
0,'ox0d','Funken',8,51,20,9,5,28,
0,'Hf6q','Funken',8,53,51,9,26,8,
0,'LLz2','Dornerei',8,54,53,9,3,19,
0,'pMaq','Funken',8,55,51,9,13,28,
0,'ofEz','Funken',8,57,20,9,9,19,
0,'ox0d','Roboter',9,5,28,9,13,20,
0,'LLz2','Stanzen',9,9,19,9,44,53,
0,'ofEz','Funken',9,11,20,9,53,19,
0,'ox0d','Funken',9,13,20,9,45,28,
0,'pMaq','Roboter',9,13,28,9,34,31,
0,'lwFq','Funken',9,23,20,9,31,19,
0,'Hf6q','Roboter',9,26,8,9,42,31,
0,'lwFq','Stanzen',9,31,19,12,7,21,
0,'pMaq','Roboter',9,37,28,9,44,39,
0,'LLz2','Dornerei',9,44,53,10,21,19,
0,'ox0d','Roboter',9,45,28,9,51,21,
0,'Hf6q','Roboter',9,46,48,10,1,19,
0,'ofEz','Stanzen',9,53,19,10,1,21,
0,'ox0d','Roboter',9,53,28,10,3,11,
0,'pMaq','Roboter',9,59,28,10,5,11,
0,'ofEz','Funken',10,1,21,10,11,19,
0,'Hf6q','Stanzen',10,1,19,10,11,11,
0,'ox0d','Funken',10,3,11,10,11,28,
0,'pMaq','Funken',10,5,11,10,13,19,
0,'ofEz','Stanzen',10,11,19,10,21,21,
0,'Hf6q','Funken',10,11,11,10,31,19,
0,'ox0d','Roboter',10,11,28,10,17,21,
0,'pMaq','Funken',10,15,51,10,34,2,
0,'LLz2','Stanzen',10,21,19,10,56,54,
0,'ofEz','Funken',10,21,21,11,21,19,
0,'ox0d','Funken',10,21,21,11,1,11,
0,'Hf6q','Stanzen',10,31,19,10,58,31,
0,'pMaq','Roboter',10,35,28,11,19,11,
0,'Xgti','Dornerei',10,40,14,10,50,39,
0,'Xgti','Stanzen',10,50,39,11,6,54,
0,'LLz2','Dornerei',10,56,54,11,21,19,
0,'Hf6q','Stanzen',10,59,19,11,21,12,
0,'ox0d','Funken',11,3,21,11,17,12,
0,'Xgti','Dornerei',11,14,14,11,25,19,
0,'LLz2','Stanzen',11,21,19,11,36,54,
0,'pMaq','Roboter',11,21,28,11,51,52,
0,'ox0d','Roboter',11,23,28,11,47,21,
0,'ofEz','Funken',11,25,21,13,51,19,
0,'Hf6q','Funken',11,25,11,11,30,39,
0,'Xgti','Dornerei',11,28,54,13,2,39,
0,'Hf6q','Stanzen',11,30,39,11,37,12,
0,'LLz2','Dornerei',11,36,54,11,55,19,
0,'Hf6q','Funken',11,37,12,12,11,19,
0,'ox0d','Funken',11,47,21,11,54,8,
0,'ox0d','Funken',11,57,12,12,5,21,
0,'pMaq','Roboter',11,57,28,13,1,52,
0,'LLz2','Dornerei',11,58,54,12,9,19,
0,'ox0d','Funken',12,5,21,12,17,12,
0,'LLz2','Dornerei',12,10,54,12,25,19,
0,'Hf6q','Stanzen',12,11,19,12,18,8,
0,'ox0d','Funken',12,17,12,12,25,21,
0,'Hf6q','Roboter',12,18,8,12,27,12,
0,'LLz2','Stanzen',12,25,19,12,42,54,
0,'ox0d','Funken',12,27,12,12,35,28,
0,'Hf6q','Roboter',12,29,28,12,57,59,
0,'ox0d','Roboter',12,35,28,12,45,12,
0,'LLz2','Dornerei',12,42,54,13,41,19,
0,'ox0d','Funken',12,45,12,12,53,28,
0,'ox0d','Roboter',12,53,28,13,1,21,
0,'pMaq','Funken',13,1,52,13,15,28,
0,'Xgti','Stanzen',13,2,39,13,12,14,
